bayes_AR_index_mean,bayes_AR_index_sd,bayes_AR_index_ci95_width,bayes_C0_brain_mean,bayes_C0_brain_sd,bayes_C0_brain_ci95_width,bayes_R_csf_mean,bayes_R_csf_sd,bayes_R_csf_ci95_width,bayes_k_bbb_mean,bayes_k_bbb_sd,bayes_k_bbb_ci95_width,bayes_k_edema_clear_mean,bayes_k_edema_clear_sd,bayes_k_edema_clear_ci95_width,bayes_param_uncertainty_index,bayes_ar_deviation_from_prior,bayes_compliance_recovery_ratio,bayes_bbb_edema_ratio
0.13290235430052855,0.45,1.764,0.8064948599422882,0.24953943525110012,0.9781945861843124,11.71948239603008,1.62373393819303,6.365037037716678,0.014336599680060819,0.047747418426911235,0.18716988023349204,0.001000000005721454,0.0002,0.000784,0.47424415837420825,1.4683905827978858,0.0688165938297313,14.336599598034624
0.21623568765162787,0.45,1.764,0.800121174818185,0.24154662987958,0.9468627891279536,10.179289380032145,1.501363989582128,5.885346839161942,0.010413863330593388,0.047577108483496805,0.18650226525530747,0.0010000000164067722,0.0002,0.000784,0.44813754558904095,1.1350572493934885,0.07860285182457975,10.413863159735508
0.34762300444545496,0.45,1.764,0.8013474374310106,0.24994776360941748,0.9797952333489165,10.182145319294639,1.544783118443901,6.055549824300091,0.010683819740141164,0.04783669502102851,0.18751984448243175,0.0010000000079941767,0.0002,0.000784,0.4585535154148694,0.6095079822181801,0.07870123753905757,10.683819654732822
0.5488115022784051,0.45,1.764,0.8108090380912261,0.2458296979372432,0.9636524159139934,10.913199978667148,1.5680803933970577,6.146875142116466,0.011501105150971752,0.04769212564915038,0.1869531325446695,0.0010000000078961388,0.0002,0.000784,0.46236044339669025,0.19524600911362056,0.07429617707695042,11.50110506015743
0.16666666679565167,0.45,1.764,0.8024240360179883,0.24902826380329668,0.976190794108923,11.528199172215425,1.6044309231300997,6.289369218669991,0.012314869905015373,0.04637367075629692,0.18178478936468392,0.0010000000096460294,0.0002,0.000784,0.4700065715379386,1.3333333328173933,0.06960532378308858,12.314869786225776
0.1,0.45,1.764,0.645888,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.016819999999999998,0.05,0.196,2.23,1.6,0.06210461538461538,0.3864447086801428
0.10000000012480696,0.45,1.764,0.8064667024211617,0.2274180652371659,0.8914788157296903,9.993599964322346,1.4597526455393206,5.722230370514136,0.008873586167632919,0.04673719083583621,0.18320978807647795,0.0010000000045220377,0.0002,0.000784,0.4368215803224646,1.599999999500772,0.08069831745319889,8.873586127506227
0.1,0.45,1.764,0.768,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.02,0.05,0.196,2.23,1.6,0.07384615384615384,0.32500000000000007
0.5488115022759105,0.45,1.764,0.7616217268738513,0.24200903436577395,0.9486754147138339,10.874590265883327,1.5665909103954105,6.141036368750009,0.015645969821969256,0.04699429623118933,0.18421764122626216,0.0010000000026968926,0.0002,0.000784,0.46115884819847475,0.19524600910364187,0.0700368205378068,15.645969779773754
0.25,0.45,1.764,0.6400800000000001,0.5,1.96,10.4,10.0,39.2,0.01625,0.15,0.588,0.01778,0.05,0.196,2.23,1.0,0.061546153846153855,0.9139482564679415
0.33290235435699517,0.45,1.764,0.7947119498676876,0.250073260036883,0.9802871793445814,11.014914595074407,1.5874116435821988,6.222653642842219,0.014213607685647544,0.04822178042117022,0.18902937925098726,0.001000000005836284,0.0002,0.000784,0.4671813368080504,0.6683905825720193,0.07214871645242377,14.213607602692894
0.33290235431829446,0.45,1.764,0.7837740733716096,0.22884677238177417,0.8970793477365547,10.865705077402534,1.4991006686401727,5.876474621069477,0.012962858680098702,0.0469057802213325,0.1838706584676234,0.00100000000309386,0.0002,0.000784,0.44501064424865583,0.6683905827268222,0.07213283149030326,12.962858639993431
0.16666666666666663,0.45,1.764,0.6839466666666667,0.5,1.96,10.4,10.0,39.2,0.010833333333333334,0.15,0.588,0.01832,0.05,0.196,2.23,1.3333333333333335,0.06576410256410256,0.5913391557496361
0.33290235435450793,0.45,1.764,0.8097613056345763,0.24525057205069242,0.9613822424387143,10.207838431787588,1.500884508746188,5.8834672742850564,0.010381974944933273,0.04776083704986253,0.18722248123546112,0.001000000009247341,0.0002,0.000784,0.4488191835693486,0.6683905825819683,0.07932740227479987,10.38197484892761
0.583333333457959,0.45,1.764,0.749473825785274,0.23382355842438496,0.916588349023589,10.8670318729179,1.5596222233471984,6.113719115521017,0.016123347198909097,0.04653841889148893,0.1824306020546366,0.0010000000023709901,0.0002,0.000784,0.4580368401326145,0.33333333383183605,0.06896766610697656,16.1233471606808
0.1,0.45,1.764,0.768,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.02,0.05,0.196,2.23,1.6,0.07384615384615384,0.32500000000000007
0.1,0.45,1.764,0.768,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.02,0.05,0.196,2.23,1.6,0.07384615384615384,0.32500000000000007
0.1,0.45,1.764,0.74496,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.0194,0.05,0.196,2.23,1.6,0.07163076923076922,0.33505154639175266
0.16666666666666663,0.45,1.764,0.7466666666666667,0.5,1.96,12.0,10.0,39.2,0.0125,0.15,0.588,0.02,0.05,0.196,2.23,1.3333333333333335,0.06222222222222223,0.625
0.9647206502128075,0.45,1.764,0.8022309182766746,0.24712099908354265,0.9687143164074872,8.62565072601119,1.4287121784777908,5.60055173963294,0.0073555332114250156,0.04804611042243534,0.18834075285594654,0.00100000000894327,0.0002,0.000784,0.43481585759675373,1.85888260085123,0.09300526345884805,7.355533145642497
0.1000000001078865,0.45,1.764,0.8201920010909267,0.22559880951870942,0.8843473333133409,10.07124969538188,1.47257566180613,5.77249659428003,0.008262632908415711,0.047146472259844245,0.18481417125858943,0.0010000000052881636,0.0002,0.000784,0.4391041887169368,1.599999999568454,0.08143895007061751,8.262632864721557
0.5,0.45,1.764,0.6265600000000001,0.5,1.96,10.4,10.0,39.2,0.0325,0.15,0.588,0.01958,0.05,0.196,2.23,0.0,0.06024615384615385,1.6598569969356487
0.5,0.45,1.764,0.6073600000000001,0.5,1.96,11.2,10.0,39.2,0.034999999999999996,0.15,0.588,0.01898,0.05,0.196,2.23,0.0,0.054228571428571445,1.8440463645943095
0.51428967107659,0.45,1.764,0.7807676248398385,0.24738343118971515,0.9697430502636833,8.69470528707567,1.46090015712691,5.726728615937487,0.00986018728919341,0.0481660370997552,0.18881086543104036,0.0010000000073707798,0.0002,0.000784,0.441329925083276,0.05715868430635984,0.08979805514517188,9.860187216516142
0.4813873168876886,0.45,1.764,0.8045943853269266,0.24773774905608,0.9711319762998336,11.516624542538278,1.599136488408435,6.268615034561065,0.012078660279597295,0.046393621509304796,0.1818629963164748,0.001000000000093409,0.0002,0.000784,0.4686935717947639,0.0744507324492456,0.06986373328009815,12.07866027846904
0.1,0.45,1.764,0.6873600000000001,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.0179,0.05,0.196,2.23,1.6,0.0781090909090909,0.3072625698324023
0.41666666666666663,0.45,1.764,0.6366666666666666,0.5,1.96,12.0,10.0,39.2,0.03125,0.15,0.588,0.0191,0.05,0.196,2.23,0.3333333333333335,0.05305555555555555,1.6361256544502618
0.1,0.45,1.764,0.768,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.02,0.05,0.196,2.23,1.6,0.08727272727272727,0.2750000000000001
0.16666666666666663,0.45,1.764,0.6951466666666667,0.5,1.96,10.4,10.0,39.2,0.010833333333333334,0.15,0.588,0.01862,0.05,0.196,2.23,1.3333333333333335,0.06684102564102565,0.5818116720372359
0.16666666666666663,0.45,1.764,0.7063466666666667,0.5,1.96,10.4,10.0,39.2,0.010833333333333334,0.15,0.588,0.01892,0.05,0.196,2.23,1.3333333333333335,0.06791794871794872,0.5725863284002819
0.33333333343737676,0.45,1.764,0.8156656180917268,0.215979589464229,0.8466399906997776,8.588609270205168,1.3536846186668365,5.306443705173999,0.006037763343422107,0.047513091783247356,0.18625131979032963,0.001000000004861554,0.0002,0.000784,0.4134754599828625,0.666666666250493,0.09497062823912139,6.037763314069195
0.25,0.45,1.764,0.68544,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.019039999999999998,0.05,0.196,2.23,1.0,0.057120000000000004,0.9847689075630255
0.48138731688637193,0.45,1.764,0.8261073277490032,0.21678966014195283,0.8498154677564551,10.815345977069859,1.5075295067752792,5.909515666559094,0.009177104561557075,0.046702637490998775,0.1830743389647152,0.001000000005622236,0.0002,0.000784,0.4442443608816462,0.07445073245451228,0.07638288497663168,9.177104509961229
0.4166666667739115,0.45,1.764,0.7959551356800589,0.24956514534180488,0.9782953697398751,10.137140896017938,1.5467730230487229,6.063350250350994,0.010817915901040096,0.04741830617609105,0.1858797602102769,0.0010000000054550483,0.0002,0.000784,0.4587912949133238,0.33333333290435396,0.07851870106616801,10.817915842027842
0.33333333333333337,0.45,1.764,0.6392533333333333,0.5,1.96,11.2,10.0,39.2,0.02333333333333333,0.15,0.588,0.01844,0.05,0.196,2.23,0.6666666666666665,0.05707619047619048,1.2653651482284887
0.25000000010946855,0.45,1.764,0.8034003761152809,0.24370926281316477,0.9553403102276059,10.82342103564307,1.5439002441299565,6.052088956989429,0.010838315950106498,0.046744339272874004,0.1832378099496661,0.0010000000026035329,0.0002,0.000784,0.45691076924319907,0.9999999995621258,0.0742279519081415,10.838315921888587
0.29956902098496113,0.45,1.764,0.7061691590857708,0.2303075063463044,0.9028054248775133,10.091759546724766,1.4782902725182516,5.794897868271546,0.018346856781280025,0.046626391320763065,0.1827754539773912,0.0010000000044689456,0.0002,0.000784,0.4410848340370639,0.8017239160601555,0.06997483003991654,18.34685669928892
0.5488115022710222,0.45,1.764,0.782083747429338,0.22993324053907727,0.9013383029131828,8.510096706926078,1.3541046133695538,5.308090084408651,0.008345855141184357,0.04720952186897434,0.18506132572637943,0.0010000000082759357,0.0002,0.000784,0.41628947515552106,0.19524600908408862,0.09190068860120316,8.345855072114597
0.16666666666666663,0.45,1.764,0.7466666666666667,0.5,1.96,12.0,10.0,39.2,0.0125,0.15,0.588,0.02,0.05,0.196,2.23,1.3333333333333335,0.06222222222222223,0.625
0.5488115022571424,0.45,1.764,0.7928996864390946,0.24964868276905816,0.9786228364547079,10.958959132482786,1.5887390227302711,6.227856969102663,0.013198430753890825,0.04748876726216125,0.18615596766767212,0.001000000006567852,0.0002,0.000784,0.46721529455229815,0.19524600902856948,0.07235173312116008,13.198430667205486
0.16666666666666663,0.45,1.764,0.6906666666666668,0.5,1.96,12.0,10.0,39.2,0.0125,0.15,0.588,0.018500000000000003,0.05,0.196,2.23,1.3333333333333335,0.05755555555555556,0.6756756756756757
0.25,0.45,1.764,0.6768000000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.0188,0.05,0.196,2.23,1.0,0.07690909090909091,0.7313829787234043
0.25,0.45,1.764,0.71352,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.01982,0.05,0.196,2.23,1.0,0.059460000000000006,0.9460141271442988
0.5,0.45,1.764,0.6188800000000001,0.5,1.96,10.4,10.0,39.2,0.0325,0.15,0.588,0.01934,0.05,0.196,2.23,0.0,0.05950769230769232,1.6804550155118925
0.1,0.45,1.764,0.754176,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.01964,0.05,0.196,2.23,1.6,0.07251692307692308,0.3309572301425662
0.16666666666666663,0.45,1.764,0.7377066666666667,0.5,1.96,12.0,10.0,39.2,0.0125,0.15,0.588,0.01976,0.05,0.196,2.23,1.3333333333333335,0.06147555555555556,0.6325910931174089
0.5833333334221628,0.45,1.764,0.8039745720998666,0.24617033600717986,0.964987717148145,8.627992881396267,1.4266920861773689,5.592632977815286,0.007200634704322038,0.04812506938569323,0.18865027199191745,0.0010000000017905053,0.0002,0.000784,0.4342374983140484,0.33333333368865103,0.09318210888112827,7.200634691429264
0.25,0.45,1.764,0.6746400000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.018740000000000003,0.05,0.196,2.23,1.0,0.07666363636363638,0.7337246531483458
0.4813873168792789,0.45,1.764,0.8030562629624491,0.24847346162002362,0.9740159695504926,8.538273235114897,1.4337889873881977,5.620452830561735,0.006956015564082687,0.04788320626449078,0.18770216855680386,0.0010000000039326903,0.0002,0.000784,0.4360691310545425,0.07445073248288447,0.09405370861871261,6.956015536726832
0.10000000010664377,0.45,1.764,0.7957021486158334,0.247614062513142,0.9706471250515166,10.009712721676769,1.5476143077119335,6.06664808623078,0.009947408195191193,0.046790375177533525,0.18341827069593142,0.001000000000816188,0.0002,0.000784,0.4584437490805218,1.5999999995734249,0.07949300551779892,9.947408187072236
0.33333333333333337,0.45,1.764,0.6517333333333333,0.5,1.96,12.0,10.0,39.2,0.025,0.15,0.588,0.0188,0.05,0.196,2.23,0.6666666666666665,0.05431111111111111,1.3297872340425532
0.5488115022393765,0.45,1.764,0.7874946666549515,0.24891485012512213,0.9757462124904788,10.23347799102315,1.5488387343453733,6.071447838633864,0.01221739592094862,0.0477359197986178,0.18712480561058176,0.0010000000045947964,0.0002,0.000784,0.45913790085382267,0.19524600895750588,0.07695278842107689,12.217395864812174
0.41666666666666663,0.45,1.764,0.6146666666666667,0.5,1.96,8.8,10.0,39.2,0.022916666666666672,0.15,0.588,0.01844,0.05,0.196,2.23,0.3333333333333335,0.06984848484848484,1.2427693420101231
0.5833333334431425,0.45,1.764,0.8087861150235794,0.2306115655604781,0.9039973369970742,10.888222186612444,1.5223777012343478,5.9677205888386435,0.010888337600275228,0.046926276059750784,0.18395100215422308,0.0010000000023338328,0.0002,0.000784,0.4500231085709153,0.33333333377257013,0.07428082391797793,10.88833757486367
0.1,0.45,1.764,0.758784,0.5,1.96,12.0,10.0,39.2,0.0075000000000000015,0.15,0.588,0.01976,0.05,0.196,2.23,1.6,0.063232,0.3795546558704454
0.21623568765162787,0.45,1.764,0.8044989471421131,0.24194978653015187,0.9484431631981953,10.188320865181254,1.5044535326992727,5.897457848181149,0.01030652384824444,0.04771475969391647,0.18704185800015255,0.0010000000082397908,0.0002,0.000784,0.4488636157846681,1.1350572493934885,0.07896285931585655,10.30652376332084
0.10000000010516366,0.45,1.764,0.7811302701133173,0.22988814089667162,0.9011615123149527,9.969746303329764,1.545267867666682,6.057450041253393,0.010967491945723303,0.04607219121755767,0.18060298957282608,0.0010000000055600284,0.0002,0.000784,0.4542856399561822,1.5999999995793455,0.07835006492115351,10.967491884743737
0.33333333343664173,0.45,1.764,0.8031168071831158,0.2478849617855277,0.9717090501992686,8.578091020811957,1.4317540997569445,5.612476071047222,0.00707112521788209,0.04793104992589024,0.18788971570948976,0.0010000000021363866,0.0002,0.000784,0.43555402229367246,0.6666666662534331,0.09362418808970589,7.071125202775433
0.34762300444545496,0.45,1.764,0.7981686124951574,0.24994529153038356,0.9797855427991036,8.655221136475555,1.4608186918787778,5.726409272164809,0.008007625304480556,0.048252453866659856,0.18914961915730663,0.0010000000049857685,0.0002,0.000784,0.44184328745516427,0.6095079822181801,0.09221816518718956,8.00762526455639
0.16666666666666663,0.45,1.764,0.6637866666666667,0.5,1.96,8.8,10.0,39.2,0.009166666666666667,0.15,0.588,0.01778,0.05,0.196,2.23,1.3333333333333335,0.07543030303030303,0.5155605549306337
0.13290235430052855,0.45,1.764,0.8008157318177718,0.24999886415004327,0.9799955474681696,10.227868799177694,1.5480612088008403,6.068399938499294,0.01117192298542581,0.04807798275381119,0.18846569239493988,0.0010000000094677732,0.0002,0.000784,0.459267611140939,1.4683905827978858,0.07829741929053258,11.171922879652579
0.1,0.45,1.764,0.712704,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.01856,0.05,0.196,2.23,1.6,0.0809890909090909,0.2963362068965518
0.1,0.45,1.764,0.742656,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.01934,0.05,0.196,2.23,1.6,0.08439272727272726,0.2843846949327819
0.25,0.45,1.764,0.6962400000000001,0.5,1.96,10.4,10.0,39.2,0.01625,0.15,0.588,0.01934,0.05,0.196,2.23,1.0,0.06694615384615385,0.8402275077559462
0.5833333334568604,0.45,1.764,0.6804132651202126,0.20759889874036433,0.8137876830622282,11.528069687002208,1.4986767465838138,5.87481284660855,0.02200171489035394,0.044786771094286935,0.1755641426896048,0.001000000013594772,0.0002,0.000784,0.440252483283693,0.3333333338274418,0.05902230673426378,22.001714591245644
0.5000000001080233,0.45,1.764,0.8063175399696151,0.24544912403409025,0.9621605662136338,10.152742431047232,1.5523753975850942,6.0853115585335695,0.00978482019336188,0.048390563851152736,0.18969101029651872,0.0010000000012774547,0.0002,0.000784,0.4592830170940675,4.320930280243829e-10,0.07941869356439936,9.784820180862216
0.2162356876929165,0.45,1.764,0.8113602519405947,0.24659672766161972,0.9666591724335493,11.760584041624304,1.614814590537565,6.330073194907255,0.013645265198872604,0.04759919809846203,0.18658885654597115,0.0010000000082661506,0.0002,0.000784,0.47184210325952936,1.135057249228334,0.06898979243453748,13.645265086078789
0.5488115022216106,0.45,1.764,0.7804466948546029,0.24800092229581863,0.972163615399609,10.981554973620383,1.5845252028618164,6.21133879521832,0.014486901247628813,0.047414330177894544,0.1858641742973466,0.001000000009984563,0.0002,0.000784,0.46602809106710597,0.19524600888644228,0.07106886927483153,14.486901102983438
0.25,0.45,1.764,0.6876000000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.0191,0.05,0.196,2.23,1.0,0.05730000000000001,0.9816753926701572
0.1,0.45,1.764,0.7057920000000001,0.5,1.96,8.8,10.0,39.2,0.005500000000000001,0.15,0.588,0.01838,0.05,0.196,2.23,1.6,0.08020363636363637,0.29923830250272043
0.25,0.45,1.764,0.7005600000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.01946,0.05,0.196,2.23,1.0,0.05838000000000001,0.9635149023638233
0.1,0.45,1.764,0.72192,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.0188,0.05,0.196,2.23,1.6,0.06941538461538461,0.3457446808510639
0.25,0.45,1.764,0.69408,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.01928,0.05,0.196,2.23,1.0,0.05784,0.9725103734439836
0.13290235430052855,0.45,1.764,0.7913210822735195,0.2497973146038527,0.9792054732471026,11.727917544740718,1.6202207367516195,6.351265288066348,0.01594159616269725,0.047577612637762154,0.18650424154002765,0.0010000000156948578,0.0002,0.000784,0.47355913279864686,1.4683905827978858,0.06747328153141566,15.94159591249617
0.5000000001076976,0.45,1.764,0.8070207249216734,0.2452554443778431,0.961401341961145,10.135163493191623,1.5154915628021206,5.940726926184313,0.00970044407533061,0.04750499281677363,0.18621957184175264,0.0010000000008634578,0.0002,0.000784,0.45169039999934746,4.3079051437189264e-10,0.07962582206629386,9.700444066954686
0.06385869200825323,0.45,1.764,0.7825415695626248,0.24880460592894985,0.9753140552414834,10.230107072696265,1.5415392611609335,6.042833903750859,0.013256054720281659,0.048038935316371684,0.188312626440177,0.001000000010235235,0.0002,0.000784,0.45771656048125103,1.744565231966987,0.07649397645614052,13.256054584602825
0.16666666677788597,0.45,1.764,0.8002194092008695,0.236220006266242,0.9259824245636686,11.477170704050401,1.5577385986471124,6.10633530669668,0.012113742492503523,0.0461604399758252,0.1809489247052348,0.0010000000097069978,0.0002,0.000784,0.45806380897783583,1.333333332888456,0.06972270691403627,12.113742374915452
0.10000000010572763,0.45,1.764,0.7961388535439272,0.2346885943403453,0.9199792898141536,9.994382252585835,1.560013385269365,6.115252470255911,0.009737297731528712,0.046152736753285684,0.18091872807287987,0.0010000000027280166,0.0002,0.000784,0.4582109432725992,1.5999999995770895,0.07965863556378816,9.7372977049652
0.41666666666666663,0.45,1.764,0.6666666666666666,0.5,1.96,10.4,10.0,39.2,0.027083333333333338,0.15,0.588,0.02,0.05,0.196,2.23,0.3333333333333335,0.0641025641025641,1.354166666666667
0.1,0.45,1.764,0.6873600000000001,0.5,1.96,12.0,10.0,39.2,0.0075000000000000015,0.15,0.588,0.0179,0.05,0.196,2.23,1.6,0.057280000000000005,0.41899441340782134
0.2995690210220797,0.45,1.764,0.8086513270673088,0.24700818250446602,0.9682720754175068,10.269439042158233,1.5337116735572573,6.012149760344449,0.010570693776253139,0.04814612843482121,0.18873282346449913,0.0010000000065184908,0.0002,0.000784,0.4558131968993089,0.8017239159116811,0.07874347603093246,10.570693707348168
0.3329023543566207,0.45,1.764,0.8019727828901243,0.23703391230558224,0.9291729362378823,10.935952024414641,1.541925171044802,6.044346670495624,0.0122100246675149,0.04774458353480113,0.1871587674564204,0.0010000000021245787,0.0002,0.000784,0.45538073337703705,0.6683905825735172,0.07333360471038193,12.21002464157374
0.1,0.45,1.764,0.7080960000000001,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.01844,0.05,0.196,2.23,1.6,0.06808615384615385,0.35249457700650766
0.16666666666666663,0.45,1.764,0.7153066666666666,0.5,1.96,8.8,10.0,39.2,0.009166666666666667,0.15,0.588,0.01916,0.05,0.196,2.23,1.3333333333333335,0.08128484848484847,0.47842727905358384
0.1666666667794099,0.45,1.764,0.8128728252247559,0.2356275468547723,0.9236599836707075,11.53047460803698,1.5723867543194197,6.163756076932125,0.011666924326603288,0.046585955853943754,0.1826169469474595,0.0010000000014846865,0.0002,0.000784,0.4609600514056272,1.3333333328823604,0.07049777679213366,11.666924309281564
0.347623004445455,0.45,1.764,0.7207757709341016,0.21679952095445973,0.8498541221414821,8.531432051528142,1.424101628998502,5.582478385674127,0.013335448457597683,0.04714715272731593,0.18481683869107843,0.0010000000143275513,0.0002,0.000784,0.4276496605360555,0.6095079822181799,0.08448473440106657,13.335448266533364
0.5,0.45,1.764,0.6361600000000002,0.5,1.96,10.4,10.0,39.2,0.0325,0.15,0.588,0.019880000000000002,0.05,0.196,2.23,0.0,0.06116923076923078,1.6348088531187122
0.1,0.45,1.764,0.694272,0.5,1.96,11.2,10.0,39.2,0.007000000000000001,0.15,0.588,0.018080000000000002,0.05,0.196,2.23,1.6,0.061988571428571435,0.38716814159292035
0.5833333334454779,0.45,1.764,0.8108081363107564,0.24120803759783027,0.9455355073834947,11.664152116264349,1.591179784944954,6.23742475698422,0.012863777514152323,0.04716589632894704,0.1848903136094724,0.0010000000072181274,0.0002,0.000784,0.46595074377434625,0.33333333378191154,0.06951282255485812,12.86377742129994
0.13290235434766393,0.45,1.764,0.7106433152518787,0.22093633153950515,0.8660704196348602,8.559759954806173,1.4090212657032648,5.523363361556798,0.0146052373267973,0.04667573612396847,0.1829688856059564,0.0010000000119764982,0.0002,0.000784,0.4253666666733477,1.4683905826093442,0.08302140702589018,14.605237151877704
0.1,0.45,1.764,0.747264,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.01946,0.05,0.196,2.23,1.6,0.07185230769230769,0.33401849948612544
0.41666666677404296,0.45,1.764,0.7988337113146051,0.24996634760668549,0.9798680826182071,10.132802032911629,1.5436201211190155,6.050990874786541,0.0104705395423352,0.04741319593932924,0.1858597280821706,0.0010000000007406398,0.0002,0.000784,0.4582399329330061,0.33333333290382816,0.07883640761163305,10.470539534580302
0.25,0.45,1.764,0.7113600000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.01976,0.05,0.196,2.23,1.0,0.08083636363636364,0.6958502024291499
0.16666666666666663,0.45,1.764,0.7466666666666667,0.5,1.96,10.4,10.0,39.2,0.010833333333333334,0.15,0.588,0.02,0.05,0.196,2.23,1.3333333333333335,0.07179487179487179,0.5416666666666666
0.5,0.45,1.764,0.6035200000000001,0.5,1.96,12.0,10.0,39.2,0.037500000000000006,0.15,0.588,0.01886,0.05,0.196,2.23,0.0,0.050293333333333336,1.9883351007423122
0.1000000001073785,0.45,1.764,0.8050538051356811,0.2443789883084663,0.9579656341691879,9.995166000136425,1.5013108464127134,5.885138517937836,0.009094698266375599,0.04706290853438747,0.1844866014547989,0.0010000000086820549,0.0002,0.000784,0.44859054865111353,1.5999999995704859,0.08054431563464708,9.094698187414929
0.4166666667701038,0.45,1.764,0.8063216641067547,0.2444792969290595,0.9583588439619133,8.584582903631825,1.4184242018426365,5.560222871223135,0.0069374360409489,0.04807594433833897,0.18845770180628876,0.0010000000078189582,0.0002,0.000784,0.432235888622007,0.3333333329195849,0.09392671410577552,6.937435986705378
0.3329023543577817,0.45,1.764,0.8132532948851592,0.24746596830028003,0.9700665957370977,11.029818923134815,1.5855940108464501,6.215528522518085,0.012339447128363443,0.04834440756678569,0.1895100776617999,0.0010000000082212078,0.0002,0.000784,0.46632087734270317,0.6683905825688732,0.07373224352571893,12.339447026918284
0.1,0.45,1.764,0.724224,0.5,1.96,12.0,10.0,39.2,0.0075000000000000015,0.15,0.588,0.01886,0.05,0.196,2.23,1.6,0.060351999999999996,0.39766702014846245
0.25,0.45,1.764,0.7200000000000001,0.5,1.96,8.8,10.0,39.2,0.013750000000000002,0.15,0.588,0.02,0.05,0.196,2.23,1.0,0.08181818181818182,0.6875000000000001
0.6809563378015651,0.45,1.764,0.782246166291589,0.2096081646905894,0.8216640055871105,11.555435785044551,1.5133293884237375,5.932251202621051,0.014306236464845544,0.04623060441461627,0.1812239693052958,0.0010000000016431676,0.0002,0.000784,0.4438736315057886,0.7238253512062602,0.06769508141821871,14.306236441338
0.25,0.45,1.764,0.7156800000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.019880000000000002,0.05,0.196,2.23,1.0,0.059640000000000006,0.943158953722334
0.3333333334423587,0.45,1.764,0.7940485624506295,0.2489951915352701,0.9760611508182588,10.865693828347903,1.5875901043383116,6.223353209006182,0.012044555520619418,0.046728935214438605,0.18317742604059933,0.0010000000059475994,0.0002,0.000784,0.46670284621760405,0.6666666662305651,0.0730784959520033,12.044555448983226
0.16666666666666663,0.45,1.764,0.7018666666666666,0.5,1.96,11.2,10.0,39.2,0.011666666666666665,0.15,0.588,0.0188,0.05,0.196,2.23,1.3333333333333335,0.06266666666666666,0.6205673758865248
0.2642896711262069,0.45,1.764,0.7918058921748192,0.22788915734180645,0.8933254967798813,8.521210977431867,1.357486025900149,5.321345221528585,0.007699319150316121,0.0473416522587528,0.18557927685431097,0.0010000000144179688,0.0002,0.000784,0.41658336710014165,0.9428413154951725,0.09292175657566627,7.699319039307579
0.1,0.45,1.764,0.6988800000000001,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.0182,0.05,0.196,2.23,1.6,0.06720000000000001,0.3571428571428572
0.5480539835546548,0.45,1.764,0.8132956780029181,0.22968837996124328,0.9003784494480737,11.548959815592875,1.5616266078856018,6.121576302911559,0.01160554535890726,0.04645077781841581,0.18208704904818998,0.0010000000032183258,0.0002,0.000784,0.45759315313305227,0.19221593421861938,0.07042155232931399,11.605545321556834
0.1,0.45,1.764,0.735744,0.5,1.96,10.4,10.0,39.2,0.0065000000000000014,0.15,0.588,0.01916,0.05,0.196,2.23,1.6,0.07074461538461538,0.3392484342379959
0.25,0.45,1.764,0.7200000000000001,0.5,1.96,12.0,10.0,39.2,0.018750000000000003,0.15,0.588,0.02,0.05,0.196,2.23,1.0,0.060000000000000005,0.9375000000000001
0.16666666679525138,0.45,1.764,0.7976950251812364,0.24967302402767214,0.9787182541884748,11.494069599639712,1.6199904118703203,6.350362414531656,0.01290518192253548,0.046471144445305534,0.18216688622559768,0.001000000000342423,0.0002,0.000784,0.4732669160686596,1.3333333328189945,0.0694005737712116,12.90518191811645
